"","Enclosed","Dome","Cavity","Open","Egg","Ground","Cooperative","Clutch","Migration","pred","tmean","dtr","hurs","rsds","vpd","precp","wind","Order"
"Mesophoyx_intermedia",0,0,0,1,3.43398720448515,0.666666666666667,0,1.386294361,2,79.5407236230172,23.8032943646872,9.96775187674265,56.3638139398216,19.71462541514,1360.04181592916,116.825196639753,2.71742721275286,"Pelecaniformes"
"Mesopicos_elliotii",1,0,1,0,1.3609765531356,0,0,1.268147887,1,142.686071237432,23.3610872330788,8.39180972720716,65.5277151034996,17.2675246340339,1007.22587521642,204.84000888003,1.20727011303696,"Piciformes"
"Mesopicos_goertae",1,0,1,0,1.58923520511658,0,0,1.098612289,1,101.03548253257,26.4261421412534,11.1922337472454,51.3914561808451,20.8441405180391,1738.27380416727,85.9761936440338,2.76300117986329,"Piciformes"
"Mesopicos_griseocephalus",1,0,1,0,1.33500106673234,0,1,0.916290732,1,106.577240940877,21.0202533575137,11.0263362957814,56.0793689588474,20.3609838385345,1111.55080628144,94.8961193563406,2.30675884949721,"Piciformes"
"Metallura_odomae",1,0,1,1,-0.438327336102346,0,0,0.693147181,1,52.3225806451613,12.3854068940686,8.10301826846215,67.4847953550277,18.3477106401997,474.567360170426,114.443630095451,3.35365709566301,"Caprimulgiformes"
"Metallura_phoebe",0,0,0,1,-0.375943998324545,0,0,0.693147181,1,28.5507246376812,8.62161060563032,10.1324715614319,56.9397170301797,22.3010023573171,511.896977079087,65.7040436803431,2.16338015012983,"Caprimulgiformes"
"Metallura_tyrianthina",0,0,0,1,-0.693147180559945,0,0,0.693147181,1,71.3687064291247,11.8448788170979,8.18336815677685,66.6029364686587,17.7221448599384,483.714874169083,169.031919138086,2.15370732382721,"Caprimulgiformes"
"Metallura_williami",0,0,0,1,-0.537227747613433,0,0,0.693147181,1,78.6808510638298,10.5103517745404,7.40910151461337,68.789609616868,16.7293553819048,406.212902085325,191.511809880683,2.79731782865017,"Caprimulgiformes"
"Metopidius_indicus",0,0,0,1,2.47653840011748,0,0,1.386294361,1,84.247892074199,27.6454008624222,10.5769130196734,54.0760410547349,20.0735622713547,1755.46479077871,110.824063537031,2.83606990854059,"Charadriiformes"
"Metopothrix_aurantiaca",1,1,0,0,0.817406945296578,0,0,0.963679354,1,173.253079507279,25.1955915868349,6.87984256715016,69.8967349099419,16.5129350371083,964.125168829189,211.30779454903,0.88915189918577,"Passeriformes"
"Metriopelia_ceciliae",1,0,1,0,1.30362190909354,1,0,0.414597592,1,34.9165942658558,12.2551691505207,10.4884195837324,54.8631736165435,22.4184164060498,664.381558680928,47.740451095417,2.48605144023895,"Columbiformes"
"Metriopelia_melanoptera",0,0,0,1,1.76638705718889,0,0,0.693147181,1,31.3697143353304,10.1680111234451,11.4892772019318,52.883778256344,24.2655430775793,631.053553966864,67.7843265981902,3.85986251514374,"Columbiformes"
"Metriopelia_morenoi",1,0,1,0,0.804769570347359,0,0,0.693147181,1,42.9,10.8776613585803,12.9542757949051,49.9788092165577,26.5415604416205,660.865628985969,44.4763648899234,3.94012737176856,"Columbiformes"
"Micrastur_buckleyi",1,0,1,0,3.64237534168592,0,0,1.120800204,1,164.809367296631,24.7718058043067,6.66866324996008,69.9674248588017,16.3127443888781,939.942427402769,216.617316314522,0.828104962162435,"Falconiformes"
"Micrastur_gilvicollis",1,0,1,0,3.13685913530709,0,0,1.120800204,1,170.186487103401,25.0796838241465,7.00965856485706,69.0847016207092,16.6505731234444,988.459823837886,216.701372517105,0.9949067769007,"Falconiformes"
"Micrastur_mirandollei",1,0,1,0,3.7513497877911,0,0,1.120800204,1,171.041089717329,25.2687152082732,7.01559689450293,68.8239038181422,16.6742705566284,1008.50765426867,216.132774232695,1.00294629252809,"Falconiformes"
"Micrastur_plumbeus",1,0,1,0,3.08617334619956,0,0,1.120800204,1,112.575539568345,21.0049709073074,4.81566064820873,76.1196843428577,12.0418948441101,603.787705016651,542.057361300901,0.893851569230608,"Falconiformes"
"Micrastur_ruficollis",1,0,1,0,3.3322045101752,0,0,0.916290732,1,157.724241482862,24.66381738945,7.61838133457761,66.0840751223348,17.2835661738443,1064.13707837413,189.429757448977,1.46777986171972,"Falconiformes"
"Micrastur_semitorquatus",1,0,1,0,3.97781074596615,0,0,0.916290732,1,151.647954572248,24.8090599304933,7.8166592373859,64.9156292792308,17.5823781190042,1111.59511040586,175.394538648012,1.67157532357494,"Falconiformes"
"Micrathene_whitneyi",1,0,1,0,1.98787434815435,0,0,1.098612289,3,68.5963948497854,22.2479086022111,14.4032424977511,44.3683718060015,25.8830282104885,1566.64033601294,18.6654287743875,3.17176491109087,"Strigiformes"
"Microbates_cinereiventris",0,0,0,1,0.296177045280079,0,0,0.693147181,1,132.749510763209,24.2001091226543,6.27062051071761,69.8885560389264,15.4278854252748,915.502823045187,291.221277068972,0.939628871342855,"Passeriformes"
"Microbates_collaris",0,0,0,1,0.235523372129565,0,0,1.098612289,1,172.182737693864,25.348270291504,6.87509354313104,69.3273509243942,16.4898767099251,996.780611767818,230.350024821659,0.939288341467085,"Passeriformes"
"Microcerculus_bambla",1,0,1,0,0.822126538376616,0,0,0,1,170.017862818638,25.004701630809,7.28685615867647,67.4647972970703,17.0178062934141,1040.8926837289,208.187944173737,1.11100678214372,"Passeriformes"
"Microcerculus_marginatus",1,0,1,0,0.758222271155874,0,0,0.916290732,1,165.203026541913,25.0914074562423,7.14384715914931,68.5220326028845,16.6705105806185,1009.33017559317,214.770795419513,1.04383692625574,"Passeriformes"
"Microcerculus_philomela",1,0,1,0,0.758222271155874,0,0,1.230784062,1,108.596732588134,23.7586985872618,7.01984416341741,67.8821548501275,17.186048811095,956.838854959476,226.13091335805,1.66677809960865,"Passeriformes"
"Microchera_albocoronata",0,0,0,1,-0.994832349663717,0,0,0.693147181,1,110.086134453782,24.7365217769847,5.83979394255566,68.9910374008307,16.3088808740888,972.035347048976,274.189140159543,1.66963104340209,"Caprimulgiformes"
"Microeca_fascinans",0,0,0,1,0.745818533638302,0,1,0.693147181,3,40.2089588822845,21.9474947320618,11.9603972503664,50.3883723424882,22.9019875228679,1372.96651158922,50.2990100258552,3.71332468199915,"Passeriformes"
"Microeca_flavigaster",0,0,0,1,0.587786664902119,0,1,0,1,48.73853908305,25.9643717795045,9.33496810870601,58.8380869906211,19.9455661633208,1388.7812965039,146.328435983304,2.46674807136766,"Passeriformes"
"Microeca_flavovirescens",0,0,0,1,0.737870599098521,0,0,0.693147181,1,45.7219716995802,24.9207227174833,6.10478291610151,69.0925049441466,16.6007533293641,984.242300108013,289.692046561558,1.28100271540377,"Passeriformes"
"Microeca_griseoceps",0,0,0,1,0.497531978915833,0,0,0.693147181,1,48.1814285714286,22.7938114234379,6.50733212062291,68.7089252689907,16.8308756998607,890.102847987584,317.516331661769,1.48196351772973,"Passeriformes"
"Microeca_hemixantha",0,0,0,1,0.68724571360875,0,0,0.740400065,1,16.6206896551724,26.2214610658843,2.64892545239679,65.648086284769,19.6497523209144,1168.18872491245,116.254213530442,2.07217077962283,"Passeriformes"
"Microeca_papuana",0,0,0,1,0.727503728492462,0,0,0.693147181,1,30.297153024911,15.9182149108194,6.94073496297585,70.4107489840416,15.5070658128881,544.47407678353,403.286714479168,1.23568111795972,"Passeriformes"
"Microhierax_caerulescens",1,0,1,0,2.05561199696422,0,1,1.504077397,1,117.904725218285,24.5661991410336,9.18536018357867,62.1351709870357,17.4774760168886,1180.10311544817,182.740864632738,2.00125023544325,"Falconiformes"
"Microhierax_erythrogenys",1,0,1,0,2.16332302566054,0,1,1.120800204,1,53.0548661005879,24.8964874708598,5.23648179301555,68.5746830442542,18.0049950059608,1004.24929193637,247.889653983885,2.45886184225512,"Falconiformes"
"Microhierax_fringillarius",1,0,1,0,2.10093105518703,0,1,1.504077397,1,142.632893355332,25.4872429461355,6.91490371248363,68.2850925668133,17.4623224361558,1041.30126273838,266.492632010932,1.46634393766382,"Falconiformes"
"Microhierax_latifrons",1,0,1,0,2.07469370564777,0,1,1.120800204,1,156.607382550336,25.3584951906396,6.92025834922022,68.431323889918,18.4332318337972,1026.70665193084,221.16714759161,1.31598660899889,"Falconiformes"
"Microhierax_melanoleucos",1,0,1,0,2.36986388802426,0,1,1.120800204,1,103.534405611319,20.5511248168525,7.65244722862257,63.9453851342533,14.4443319532658,906.005204153113,208.927020422275,2.49689148339781,"Falconiformes"
"Microligea_palustris",0,0,0,1,0.621208075328437,0,0,0.693147181,2,16.5,22.2692647535824,8.04626282441963,63.3763100892595,20.0530811235743,1009.33760915219,120.61182849847,2.38857829397165,"Passeriformes"
"Micromonacha_lanceolata",1,0,1,0,1.45710378507589,0,0,0.693147181,1,145.151671837297,22.8935081507575,7.1879135389568,68.8369386377765,16.3497627262246,881.063502567137,223.654477090188,0.961218035475873,"Piciformes"
"Microparra_capensis",0,0,0,1,1.50407739677627,0,0,1.098612289,2,110.075098814229,17.4395070566019,10.1558820607634,58.6841557544211,20.5903794586423,837.305699646237,113.921521620317,2.72508630097619,"Charadriiformes"
"Micropsitta_bruijnii",1,0,1,0,0.641853886172395,0,1,1.243417106,1,36.509138381201,18.9934151359389,6.64908479834972,70.8954484630814,16.0056375417635,649.929975464823,364.164511190071,1.22727872287324,"Psittaciformes"
"Micropsitta_finschii",1,0,1,0,0.48113771524859,0,1,1.243417106,1,17.0492227979275,25.251047781712,3.1906254526247,70.3268597657199,17.9266632826217,964.716351602979,312.684464726423,1.76942128282755,"Psittaciformes"
"Micropsitta_geelvinkiana",1,0,1,0,0.324744461463703,0,1,1.243417106,1,23.0714285714286,26.5730435507638,3.00514493669782,67.9276471819196,18.9792608533587,1114.82505580357,244.544107709612,1.28718543904168,"Psittaciformes"
"Micropsitta_keiensis",1,0,1,0,0.313922606880556,0,1,1.243417106,1,44.1954022988506,25.9625206839275,5.9339598106046,68.1105969433714,16.7154334777682,1068.67160069257,277.396301144254,1.36386940641748,"Psittaciformes"
"Micropsitta_meeki",1,0,1,0,0.370300979027316,0,1,1.243417106,1,12.6363636363636,26.3462726419622,2.3963623046875,68.9192244789817,18.7087435288863,1068.28038163619,335.376467618075,1.57455508817326,"Psittaciformes"
"Micropsitta_pusio",1,0,1,0,0.512823626428664,0,1,0.916290732,1,45.035528185694,25.7092203495345,5.91203124237422,69.1783780559213,17.3281361594803,1020.49842618349,244.905714511194,1.18601089027017,"Psittaciformes"
"Micropygia_schomburgkii",1,1,0,0,1.79506397167416,0,0,0.693147181,2,134.272134155665,24.1485487839104,9.12493734857019,58.745108639576,18.7359364145641,1252.41024907048,124.856707101568,2.61938075733037,"Gruiformes"
"Microrhopias_quixensis",1,1,0,1,0.405465108108164,0,0,0.693147181,1,166.512303270836,25.2570158030342,7.16014896863721,68.1895907396687,16.7853404003993,1028.1059089716,209.449747342477,1.07577644054551,"Passeriformes"
"Microstilbon_burmeisteri",0,0,0,1,-1.02735536847475,0,0,0.693147181,2,88.5352760736196,18.6504037204696,9.65256068165317,62.1655848801502,17.1502737735678,835.675698356394,100.119862673473,2.30381079950581,"Caprimulgiformes"
"Miliaria_calandra",0,0,0,1,1.36353737399727,1,1,1.504077397,2,46.1111533526588,12.5662195968198,10.3626480191933,56.1098436531343,19.3306877148875,723.747270681726,54.838045943108,3.43809940905414,"Passeriformes"
"Milvago_chimachima",1,0,1,1,3.37587957367787,0,0,0.405465108,1,114.861670181961,24.350932259659,8.82925973960295,59.800814662046,18.9210039353987,1247.17641029635,126.470840203793,2.82182885574369,"Falconiformes"
"Milvago_chimango",0,0,0,1,3.35137928284889,1,0,1.098612289,2,51.1160398469646,16.1391261701956,10.8026320511259,53.9418862054453,22.2102866093278,905.87164452146,76.2408937043086,4.60732714632294,"Falconiformes"
"Milvus_migrans",0,0,0,1,4.02535169073515,0,0,0.916290732,3,66.8750118184151,17.8418565259802,10.8809127847571,53.7378501429177,20.0180262681665,1147.19422316523,70.9504221724022,3.14691307454381,"Accipitriformes"
"Milvus_milvus",0,0,0,1,4.13516655674236,0,0,0.693147181,2,41.7459139582942,10.8885203235785,8.90850428627461,59.4638767052521,16.4253041435627,568.727659427199,61.5090737712802,3.48737973522338,"Accipitriformes"
"Mimus_dorsalis",0,0,0,1,1.61902342229274,0,0,1.127939904,1,48.6671899529042,11.0636731758597,13.0024759091987,52.3841893781485,23.3025650701119,625.878968099597,60.482372233033,3.52869690493849,"Passeriformes"
"Mimus_gilvus",0,0,0,1,1.61938824328727,0,1,1.098612289,1,120.291008,24.0619607108154,7.45905410714722,65.0096283740234,17.900439715271,1084.32198962891,184.14044467688,1.98341177132225,"Passeriformes"
"Mimus_gundlachii",0,0,0,1,1.71773746084088,1,0,0.693147181,1,3.57142857142857,25.0119651612781,2.04992264036148,60.9944518558563,21.6151419140044,1233.66791449653,91.8718382820251,3.81928305020408,"Passeriformes"
"Mimus_longicaudatus",0,0,0,1,1.69653430305997,0,0,1.127939904,1,37.3428132205995,20.3445400938815,7.47870749093128,62.5973463446979,20.1838108212283,904.990880615797,33.8581634198676,2.36856319329814,"Passeriformes"
"Mimus_parvulus",0,0,0,1,1.6127046003943,0,1,1.252762968,1,2.42105263157895,22.5990897730777,2.45803300957931,69.4483192845395,21.8364935423199,843.4951171875,133.307421232525,2.43068924075679,"Passeriformes"
"Mimus_patagonicus",0,0,0,1,1.61691714828891,0,0,1.127939904,2,37.6581678031426,14.5918993056361,11.9080666994811,49.2712787903749,23.2755084724362,916.839879797174,32.7988618262519,5.21648614511906,"Passeriformes"
"Mimus_polyglottos",1,0,1,1,1.47017584510059,0,0,1.386294361,3,55.8106751514327,15.3503348839447,11.6931168047848,53.2038872446268,21.8049389125945,928.727560093313,72.9791791098053,3.13406500045558,"Passeriformes"
"Mimus_saturninus",0,0,0,1,1.6690123236783,0,1,1.252762968,2,118.785539373631,23.2780516600588,9.41082109430539,58.1221795491828,19.4144046670298,1223.75752307213,111.068360297718,2.96899558153681,"Passeriformes"
"Mimus_thenca",0,0,0,1,1.69147924570885,0,0,1.252762968,2,24.5018359853121,12.2342907348636,11.143424007271,55.1389190505739,26.9351798212805,674.813796754274,30.293374903491,2.96057296485037,"Passeriformes"
"Mimus_triurus",0,0,0,1,1.49222573130926,0,0,1.386294361,2,77.4056665934549,20.831293824372,11.0105377886286,53.2913458568825,21.2785197849094,1182.62274604595,75.4056262540576,3.8298697466513,"Passeriformes"
"Minla_cyanouroptera",0,0,0,1,0.703097511413113,0,0,1.252762968,1,114.294376004285,19.9186211825598,8.73107585041167,63.3044319402105,16.0235851302655,889.925943895451,171.983477379667,2.34987857775792,"Passeriformes"
"Minla_ignotincta",0,0,0,1,0.765467842139571,0,0,1.098612289,1,109.224970828471,17.3478702771552,8.89587655718435,63.4934829257889,16.3158653348302,767.591273555511,193.643235298522,2.28013214006446,"Passeriformes"
"Minla_strigula",0,0,0,1,0.924258901523332,0,0,1.098612289,1,97.5806977502445,14.5751948395205,9.83480172239689,61.531771162025,18.4798060614005,690.674004653319,184.677441530131,2.2883151211877,"Passeriformes"
"Mino_anais",1,0,1,0,2.2384450920101,0,0,0.693147181,1,44.8887235941684,25.6451651338522,6.06705249274497,69.2673389056863,16.571349941879,1013.2524562065,300.368236397604,1.15165579006878,"Passeriformes"
"Mino_dumontii",1,0,1,0,2.47653840011748,0,1,0.405465108,1,34.4350513452249,25.3379167681316,4.72495246965125,69.5933211475382,16.9877362284336,989.753702913038,288.578246126839,1.48650042731421,"Passeriformes"
"Mionectes_macconnelli",1,1,0,0,0.665158424665343,0,0,1.098612289,1,163.922229657225,24.4745556386334,7.48878570508325,67.4720938565754,17.1852903001181,1011.14318137217,220.148819048338,1.08948503841447,"Passeriformes"
"Mionectes_oleagineus",1,1,0,0,0.824175442966349,0,0,1.252762968,1,158.517362886399,25.0934633899846,7.34835423364605,67.4090364242082,17.002730542085,1046.62396935796,200.025372373365,1.25765227205689,"Passeriformes"
"Mionectes_olivaceus",1,1,0,0,0.688134638736401,0,0,0.916290732,1,110.937358819354,19.7832192574674,6.73660829229585,69.9184320307156,16.1129100314748,711.151499501654,312.158155094608,1.45698723064106,"Passeriformes"
"Mionectes_rufiventris",1,1,0,0,0.655289172422291,0,0,1.098612289,1,157.190493736183,20.4047273127753,8.90331545979465,62.4716248768783,18.4387815427323,916.815244676088,157.638201717076,2.76418142688345,"Passeriformes"
"Mionectes_striaticollis",1,1,0,0,0.735785263233361,0,0,0.916290732,1,98.4383213225943,16.9736622563354,7.47427125298507,68.7152715394334,16.471335087251,629.596668859517,223.543306632889,1.30727355588336,"Passeriformes"
"Mirafra_africana",1,1,0,0,1.17557332980424,1,0,1.098612289,2,87.3807948240101,22.2435340855052,11.1725090989307,54.573046616891,21.295429135198,1250.66438710614,54.1311451336128,3.58567211471597,"Passeriformes"
"Mirafra_africanoides",1,1,0,0,0.815364813284194,1,0,1.098612289,1,96.9643465563397,22.4515790413638,13.5307110357992,47.4562507171241,22.8595182936857,1450.17575813344,37.4064901255291,3.2350043991921,"Passeriformes"
"Mirafra_albicauda",0,0,0,1,0.817197678135944,1,0,0.693147181,1,112.569919517103,21.9278377114647,10.0873333836945,56.8647720482748,20.96669631225,1161.62534370653,84.4059550009023,2.65146447796097,"Passeriformes"
"Mirafra_angolensis",1,1,0,0,1.10738513546983,1,0,1.098612289,1,94.6277811184606,21.0467222440838,11.4176422126022,56.4972549617398,20.2620966917624,1095.33784159134,109.006237835176,2.26030925692239,"Passeriformes"
"Mirafra_apiata",1,1,0,0.5,0.936093359170335,1,0,0.916290732,1,75.1496969774145,19.8828317451834,13.9097874328066,49.4900748064639,24.5575965641343,1214.64998987769,31.7625894361577,3.6420507774548,"Passeriformes"
"Mirafra_assamica",1,1,0,1,0.895437916955945,1,0,1.252762968,1,85.0602608855411,28.0547819121804,11.2901397030866,53.262219511891,20.988132318591,1823.56294425699,127.223093527283,2.86970556575149,"Passeriformes"
"Mirafra_cantillans",1,1,0,1,0.832426581748221,1,0,1.098612289,1,57.6873971942544,25.9370007873455,11.9609466611565,47.8037254225746,22.2642325335831,1836.33571237135,51.3279506296514,3.5708918586953,"Passeriformes"
"Mirafra_cheniana",1,1,0,0,0.536493370514568,1,0,1.098612289,1,82.109010989011,18.5400127658215,13.7080837840824,51.4615829249791,23.8776381171929,1049.6668453007,64.1495352273459,3.71224948511019,"Passeriformes"
"Mirafra_collaris",1,1,0,0,0.824175442966349,1,0,0.916290732,1,59.8951005025126,27.132157087326,9.87225901960728,53.9656497988869,20.6669025852453,1662.2708234164,30.8617212823288,3.65742617493598,"Passeriformes"
"Mirafra_erythroptera",1,1,0,0,0.793865321401604,1,0,1.098612289,1,77.7370212765957,27.3853037951855,11.5761157766302,50.9343053436279,21.143725497469,1868.13285691282,71.9910415460708,2.9153484243535,"Passeriformes"
"Mirafra_gilletti",0,0,0,1,0.815364813284194,1,0,1.098612289,1,53.9934222890434,25.7159657800048,10.4584142738347,52.4323548580601,20.8123639552492,1597.89280143498,24.3496324009206,3.8484094554019,"Passeriformes"
"Mirafra_hova",0,0,0,1,0.728758265683612,1,0,0.693147181,1,24.5938009787928,22.6008515110996,9.60278421883482,60.0459401416934,20.2139253746627,1121.39763501962,127.079285913346,2.98785126262738,"Passeriformes"
"Mirafra_hypermetra",1,1,0,0,1.42677296764924,1,0,0.916290732,1,101.832929782082,25.7969456345027,9.6857372455325,56.0053673180515,20.5727356404491,1491.19169158977,54.5110659046394,3.08180395563283,"Passeriformes"
"Mirafra_javanica",1,1,0,1,0.832426581748221,1,0,1.252762968,1,57.6873971942544,25.9370007873455,11.9609466611565,47.8037254225746,22.2642325335831,1836.33571237135,51.3279506296514,3.5708918586953,"Passeriformes"
"Mirafra_passerina",1,1,0,0,0.867100487683383,0,0,1.098612289,1,100.567316935256,22.2689517398928,13.3133197334145,48.1453643110737,22.4585047075025,1415.24378465734,39.7169420007733,3.17103203961429,"Passeriformes"
"Mirafra_poecilosterna",1,1,0,1,0.873782136675596,1,0,0.693147181,1,87.2370955315871,26.8414182490303,9.77024038197998,55.0550193845399,20.7663163187324,1611.20152175739,43.2695028287788,3.32674022731823,"Passeriformes"
"Mirafra_rufocinnamomea",1,1,0,0,1.02961941718116,1,0,0.916290732,1,109.722592271241,24.2292172076458,10.739943895529,54.8259030019585,20.3520986694619,1415.98444553404,85.3079693015742,2.49373580593456,"Passeriformes"
"Mirafra_sabota",1,1,0,1,0.887891257352457,1,0,1.098612289,1,90.2891532817767,21.7730957025955,13.8000243308926,47.8596296573286,23.47494056213,1386.93491088214,35.9854203019661,3.37363591588917,"Passeriformes"
"Mirafra_somalica",0,0,0,1,1.08180517035173,1,0,1.252762968,1,27.6888888888889,25.8081136067708,7.69220821592543,58.935197491116,21.5246481047736,1364.40858696832,28.9753357092539,4.54155502849155,"Passeriformes"
"Mitrephanes_phaeocercus",0,0,0,1,0.36322098130922,0,0,0.693147181,1,82.9116801672328,18.5830681147699,11.6488752331471,58.0866250117142,20.8994396412563,913.48144164433,130.79818797504,1.85077085767865,"Passeriformes"
"Mitrospingus_cassinii",0,0,0,1,1.40054674688009,0,1,0.693147181,1,114.830039525692,24.4270105789144,5.28675385300507,70.9524634063479,14.0443233206024,898.962849713754,396.080223324742,1.18587266813782,"Passeriformes"
"Mitu_tuberosum",0,0,0,1,5.25626853435344,0,0,0.916290732,1,170.082800654081,25.1507952556154,7.45695565137073,67.5514511551849,17.0278893348985,1044.06213491141,189.095393643777,1.125117899351,"Galliformes"
"Mniotilta_varia",0,0,0,1,0.470003629245736,1,0,1.504077397,3,45.3520094758009,8.38764625676545,10.1638320307691,57.2035696910596,18.2802118037064,558.245092875911,80.4291747486487,3.02433582320672,"Passeriformes"
"Modulatrix_stictigula",0,0,0,1,1.30786833287398,0,1,0.693147181,1,115.480198019802,17.5887353774345,8.73840719638484,64.302187249212,19.5587624087192,730.667421095442,119.572584114452,2.67618935297031,"Passeriformes"
"Mohoua_albicilla",0,0,0,1,1.1314021114911,0,1,1.098612289,1,1.76271186440678,11.6483680434146,7.42138797307419,64.9291843349651,18.3467480804961,490.160016800185,144.17466441009,4.52789624585944,"Passeriformes"
"Mohoua_novaeseelandiae",0,0,0,1,0.693147180559945,0,1,1.098612289,1,1.8778801843318,9.20457612699078,6.81065351732316,64.9373961417906,17.5578547249192,420.884948449201,236.97117381821,5.01906088035777,"Passeriformes"
"Mohoua_ochrocephala",1,0,1,0,1.26694760348732,0,1,1.098612289,1,1.95833333333333,7.67049230138461,5.92147551973661,66.3538590272268,16.6411346296469,364.798741340637,312.359494050344,6.5831989099582,"Passeriformes"
"Momotus_aequatorialis",1,0,1,0,2.48906465993666,0,0,1.15267951,1,95.1169014084507,14.5286696010912,7.49291221927589,69.5910875186114,16.3430247924697,521.226629165864,240.723906277939,1.46153942086327,"Coraciiformes"
"Momotus_mexicanus",1,0,1,0,2.16375082506086,0,0,1.098612289,1,81.7356514453289,22.0278150337133,11.8888145242219,56.2205453783985,21.5875731005946,1189.00225505341,90.3539773895494,1.63690673183786,"Coraciiformes"
"Momotus_momota",1,0,1,0,2.48906465993666,0.6,0,1.386294361,1,102.80307601807,24.6444839334979,7.24088279447082,65.0754696490041,18.3464636495979,1097.2868075852,160.767962176954,2.03974990805101,"Coraciiformes"
"Monachella_muelleriana",0,0,0,1,1.13768624842543,0,1,0.693147181,1,35.5628004862207,22.659304953724,5.68575199404429,71.5186148766096,15.8891288437941,797.937829668492,329.025492718103,1.29335820510155,"Passeriformes"
"Monarcha_axillaris",0,0,0,1,0.883767540168595,0,0,0,1,43.5037037037037,19.1040735325485,6.94097231304835,70.5981138320196,16.1690874069456,659.3102660164,338.35736163104,1.22280149459839,"Passeriformes"
"Monarcha_barbatus",0,0,0,1,1.00887170350293,0,0,0.693147181,1,16.6514423076923,25.0970004995664,3.38631058044922,70.9356115231147,17.742558328005,936.139285356571,316.312962923294,1.825142369725,"Passeriformes"
"Monarcha_chrysomela",0,0,0,1,0.772755636883088,0,0,0.796582768,1,45.4715210355987,25.1053523156249,6.01667043290864,69.1041075166375,16.6599579133648,992.095245993407,288.015054824977,1.27331609831562,"Passeriformes"
"Monarcha_cinerascens",0,0,0,1,1.27296729073158,0,0,0.405465108,1,29.9623745819398,25.7719470314358,3.86247842527154,68.0544574316529,19.0238739112548,1065.05064728906,215.892560461293,1.67849573712285,"Passeriformes"
"Monarcha_frater",0,0,0,1,0.792992515529661,0,0,0.916290732,2,44.5671712393567,22.4669626726784,6.41882014206929,69.7942240398338,16.6594115440419,838.261986810978,338.980476761947,1.28102481081842,"Passeriformes"
"Monarcha_guttula",0,0,0,1,1.04027671165515,0,0,0.693147181,1,45.8181227671322,25.2132032858392,6.04527008893545,68.9593251709351,16.6708777344974,1002.15222343403,283.563323444343,1.29437428843998,"Passeriformes"
"Monarcha_leucotis",0,0,0,1,0.602391444015538,0,0,0.916290732,1,57.7727493917275,22.172139089357,9.08001571154072,59.2260965240553,20.4721621000564,1099.08090048092,96.0487057279786,2.93632729036094,"Passeriformes"
"Monarcha_loricatus",0,0,0,1,1.16011655705066,0,0,0.796582768,1,15.3802816901408,23.4228545175472,5.82662771789121,70.2376658479932,18.5045139688841,866.55879060987,256.395675014442,1.68321398194407,"Passeriformes"
"Monarcha_manadensis",0,0,0,1,1.27536280041261,0,0,0.693147181,1,44.9334928229665,24.8162137524363,6.19994982167294,69.6772333710958,16.6373982744354,957.064411057468,313.573865833921,1.08185574696823,"Passeriformes"
"Monarcha_melanopsis",0,0,0,1,1.18784342239605,0,0,0.916290732,3,49.7747695852535,19.1942293219577,9.61140862258349,58.7235623120163,20.6702155775738,946.60101187394,89.998079617452,2.85218590758913,"Passeriformes"
"Monarcha_pileatus",0,0,0,1,0.639542029574307,0,0,0.796582768,1,26.2115384615385,25.1198105323009,3.94998985681778,69.7108131310879,19.4723984522697,973.995024461013,258.452898759108,1.30966431093522,"Passeriformes"
"Monarcha_richardsii",0,0,0,1,1.16011655705066,0,0,0.796582768,1,11.4772727272727,25.834686756134,2.80991840362549,69.2968184731223,17.3504332629117,1029.15137551048,336.678169250488,1.84964196248488,"Passeriformes"
"Monarcha_rubiensis",0,0,0,1,1.49276197034841,0,0,0,1,44.1116659101226,26.1263781758368,6.07208431952118,68.2402920474045,16.3486348834841,1074.71637594575,283.335095627655,1.33446392283026,"Passeriformes"
"Monarcha_trivirgatus",0,0,0,1,0.904218150639886,0,0,0.916290732,1,48.0893312914752,23.2284264425771,8.33973721693583,60.8789325459019,20.3376741268125,1126.21970179326,122.38394250232,2.65349666764384,"Passeriformes"
"Monarcha_verticalis",0,0,0,1,1.15688119679209,0,0,0.693147181,1,20.4282238442823,25.601985866426,2.93148061190789,68.0610635947717,17.8168778929978,1066.31184903259,282.759237488982,1.70353868299158,"Passeriformes"
"Monasa_atra",1,0,1,0,2.10345580985641,1,1,0.931558204,1,168.350891037022,25.261386097085,7.28349648705991,67.0879637785366,17.1843820840185,1067.62951821504,202.140326423617,1.19742269323384,"Piciformes"
"Monasa_flavirostris",1,0,1,0,1.94464068820217,1,1,0.931558204,1,163.471575680632,24.6107116187471,6.89609696865418,69.1162636022774,16.4411957430426,957.688762512508,219.883680970263,0.921535532953608,"Piciformes"
"Monasa_morphoeus",1,0,1,0,2.01490302054226,1,1,0.916290732,1,165.977719361472,25.2749083002771,7.20041886416363,68.2652573482907,16.8164565226734,1025.54232003198,207.614268083903,1.10737556002585,"Piciformes"
"Monasa_nigrifrons",1,0,1,0,2.05604684589342,1,1,1.098612289,1,155.151182013556,25.4443368677778,7.93825443983275,64.3015833866184,17.7921267698335,1169.9111591901,165.996303200213,1.62888758586081,"Piciformes"
"Monias_benschi",0,0,0,1,2.76000994003292,0,1,0.405465108,1,34.5102040816327,25.2444755398497,9.6236389705113,58.0471238116829,21.4118659350337,1346.66157126913,44.2106593385035,2.76783049349882,"Mesitornithiformes"
