"","pred","tmean","dtr","hurs","rsds","vpd","precp","wind"
"Glaucidium_cobanense",78.6294642857143,15.9545540809631,9.21280458143779,64.888103893825,18.7633941343852,646.907472474234,179.802542379924,2.05655170577977
"Glaucidium_costaricanum",101.686046511628,15.8643360581509,6.81186595628428,69.4696449013643,15.9674401283264,554.060679590979,367.547800285872,1.6346268002377
"Glaucidium_cuculoides",105.728695708418,20.7561777044455,8.49744158878945,62.9274868816952,16.0217014304232,949.597314167106,192.9528664052,2.30540194178143
"Glaucidium_gnoma",72.2673902318698,15.44653549933,13.9013126935051,51.5955320338516,23.3654891852975,869.996723462986,64.7941305615011,2.16814999558035
"Glaucidium_griseiceps",115.216594827586,24.2367799204999,6.88671178704706,67.7526635095991,16.9918067116162,989.720093332488,224.502925691933,1.71169333782946
"Glaucidium_hoskinsii",44.5,19.5574579238892,14.6218929290771,42.8343200683594,26.3032674789429,1312.68664550781,6.51441502571106,1.45238560438156
"Glaucidium_nubicola",109.571428571429,18.3687409965359,5.21600565618398,75.8197986836336,12.9166337032707,516.152126390107,464.159195257693,1.01760055945844
"Glaucidium_palmarum",82.9778325123153,23.0607702892598,12.7281857789639,55.0084761195191,22.2932491725301,1291.09026367989,79.524196133825,1.3797639978343
"Glaucidium_passerinum",47.7680682236492,2.54668051011054,10.6052045409453,56.1955328970249,17.4243901351941,398.904147003223,54.1402897623557,2.61063558095203
"Glaucidium_radiatum",83.9117816644244,26.8990519104063,10.6850387490119,53.8671048985704,19.959824250841,1692.26511188619,103.37549042358,2.82193856863203
"Glaucidium_sanchezi",106.214285714286,19.6741732188634,8.72541679654803,65.7688110896519,17.8079378945487,806.786786760603,136.195530210223,1.74976025308881
"Glaucidium_siju",14.3548780487805,25.1387700150653,7.0019141360027,62.5215709453676,19.5978828848862,1201.4476785055,118.768750009304,2.86305384446935
"Goethalsia_bella",131,22.9541486740112,5.8052547454834,74.9558235168457,13.914502620697,711.024127197266,329.254678344727,1.25670366883278
"Goldmania_violiceps",129.269230769231,23.6066611363338,5.59477006472074,74.8573309091421,14.799748310676,739.459097055288,316.283713707557,1.57711543715917
"Goodfellowia_miranda",57.3333333333333,18.7018896738688,6.90899157524109,69.2790571848551,16.9375858306885,666.782053629557,250.656346638997,2.42813878258069
"Gorsachius_magnificus",95.3900081778307,19.6358019458203,7.59847298856739,63.8721129219112,14.0758140928532,860.362802502232,205.324401156963,2.6288491442393
"Gracula_indica",93.5505514705882,24.5389655241195,8.20234908426509,64.5768922497244,18.5073706525214,1112.92302754346,225.228418423849,2.61702012687045
"Gracula_ptilogenys",77.0718954248366,24.0278959336624,6.97331637338875,66.9302305832408,18.5912619696723,1006.48931645412,205.444092195798,2.53498514181648
"Gracula_robusta",57.7380952380952,26.4213175546555,3.39731715974354,67.8769220624651,17.1830743835086,1109.95360020229,248.297718229748,1.1881464492707
"Gracupica_contra",83.5922475212994,27.826417010875,11.090865412158,52.5380414324452,20.5044322952039,1841.72993944313,100.877308803279,2.75167944477216
"Gracupica_nigricollis",109.910934810269,23.0207602542885,8.33343459091075,63.0182581219824,16.2311535265959,1078.9977849551,173.443824636732,2.46127477491783
"Grallaria_alticola",91.873417721519,11.5182845703157,7.9760047816023,66.9344917812428,16.8559030621364,459.138556242995,188.422548414786,2.19838186708684
"Grallaria_bangsi",102.75,16.384154510498,6.29414882659912,67.1837697982788,16.4326462745667,621.939938354492,293.019887542725,1.48359340727329
"Grallaria_excelsa",103.317073170732,16.913236152835,7.52207435049662,66.2312387605993,17.2954074115288,666.586599954745,168.88363051996,2.1515492171776
"Grallaria_fenwickorum",100.5,12.6449580192566,7.13508319854736,69.8994331359863,14.943027973175,441.188934326172,206.877128601074,1.88221830129623
"Grallaria_griseonucha",101.8,13.8896154403687,7.22052783966064,67.8874389648438,16.5463407516479,516.427203369141,156.278317260742,2.37162690162659
"Grallaria_kaestneri",122,14.2845935821533,7.41631126403809,67.6161041259766,16.3870182037354,541.779602050781,460.623931884766,1.618692278862
"Grallaria_milleri",115.205479452055,14.84146011039,8.14355991311269,66.5408997731666,17.1140146516774,579.799530029297,268.325856247993,1.4466613669918
"Grallaria_rufocinerea",106.283950617284,13.4989804397395,7.6228426768456,69.9211280728564,16.7388318026507,475.794060601128,229.267198727455,1.54508419095734
"Grallaria_saltuensis",94.7142857142857,13.8595711844308,6.76668889181955,67.319201878139,16.4627879006522,518.620077950614,214.341816493443,1.91305686746325
"Grallaricula_cucullata",113.941176470588,16.1545103017022,7.58533197290757,69.8499506782083,16.6907894471112,561.556321985581,300.724450055291,1.35657157968072
"Grallaricula_cumanensis",107.916666666667,21.4732664426168,7.29660201072693,67.4930013020833,18.5469892819722,840.559834798177,142.374410947164,2.43276732166608
"Grallaricula_ferrugineipectus",105.576923076923,17.8167846042376,7.66428136481689,66.2998303358371,17.0631511257245,713.563944963308,193.092631138288,1.82499067556973
"Grallaricula_loricata",115.090909090909,20.2601373845881,6.97301777926358,68.1349771673029,17.581165487116,760.595164905895,115.329163291238,2.695331400091
"Graminicola_bengalensis",95.6122641509434,26.7135327447136,9.39254421827928,59.346996260589,18.3632897305039,1435.02345984117,253.035975398657,2.53008884512029
"Graminicola_striatus",79.6635071090047,19.3390793190183,7.57195150456722,63.0571173175251,13.6767261830551,868.490872206846,138.151912924238,2.35437701889689
"Grammatoptila_striata",95.4792317999107,16.1651547527995,9.79517891578453,60.995879615828,18.5252867686317,781.851796247747,248.099667777862,1.53201617844246
"Granatellus_francescae",7,24.82239818573,1.29806804656982,63.7435436248779,21.2787799835205,1143.97326660156,58.6665267944336,2.11197799444199
"Granatellus_sallaei",99.5198193677872,25.6494018843709,8.44612415771178,62.445477877558,18.212310466106,1251.60042736247,142.183697659827,1.89300776350397
"Granatellus_venustus",88.5501519756839,23.9428160685778,10.2939439104925,59.384262015392,20.9816348975432,1219.63904569214,95.607539879394,1.52148329994236
"Gymnobucco_bonapartei",150.422535211268,19.5506454252861,8.69384846217196,65.5718166727415,16.8213029377897,803.32343990702,264.842901095538,1.45806573394319
"Gymnocichla_nudiceps",106.336596893991,25.2755371147841,6.15819165611653,68.5153971768005,16.49723490149,1023.81814700892,260.098150689887,1.61543088499394
"Gymnogyps_californianus",55.2204301075269,14.5160646481326,14.038663503517,46.3492680279585,25.9959710849229,972.470956180258,23.527078336285,3.27987859165797
"Gymnorhinus_cyanocephalus",55.0052638682683,11.3281029302362,13.5737872753795,45.7661726214429,25.1650976175109,852.818641665687,29.9914560209548,3.27512042516638
"Gyps_indicus",80.5789946140036,28.0615663052461,12.2217861583888,48.3677596398701,21.6912325730658,2052.28869631646,67.8980993380452,2.91478553686151
"Gyps_tenuirostris",104.476293771305,24.8757432015422,9.77181849717577,59.0307179939499,18.6861911153956,1346.83451336369,196.858843251652,2.09472844644638
"Habia_atrimaxillaris",124.4,25.480318069458,3.62356147766113,69.9370269775391,16.7296806335449,982.532080078125,350.672271728516,1.22811323404312
"Habia_carmioli",103.915584415584,24.7796461675074,5.7993687282909,69.4307847993198,16.1430240637296,959.683923498377,257.674594400249,1.88122718945726
"Habia_cristata",112.644155844156,18.1993062378524,7.40339861906968,69.2053412499366,15.9921553302121,663.256958800477,310.348765147816,1.19012750681345
"Habia_fuscicauda",103.445643793369,24.3818314073632,7.79620759243893,64.8408503653733,17.8417507993688,1097.12574387283,172.995794247735,1.82363156828406
"Habia_gutturalis",118.398268398268,24.8112896551818,7.36812677837553,66.70845694769,17.5784799650118,1060.69901780958,264.022827742936,1.19008731545308
"Habia_olivacea",108.450934579439,24.6966101811311,5.07626344333185,71.4146337420027,13.2047044228171,896.609079343136,466.525995967544,1.10955454395196
"Haematortyx_sanguiniceps",155.335952848723,21.3539884713403,7.93199304232195,69.6530890624041,17.105418012278,776.693533966724,334.662828426698,1.02400591354707
"Haemorhous_mexicanus",53.1102554377401,14.5190932534795,12.5020303164522,51.479256335464,22.2914481003793,922.173273243153,53.6922777372762,3.92606509655777
"Hafferia_immaculata",108.837638376384,20.228967422049,7.70482479074344,66.7730780668364,17.2104913018286,808.996907195482,220.863371585128,1.34121676102776
"Halcyon_gularis",48.9673870333988,25.4328762024465,5.10188965825529,67.5270943857129,18.1450296514395,1072.38266695094,235.209830023685,2.55235287735645
"Hapalopsittaca_amazonina",107.929411764706,13.9149070459254,7.39405189962948,68.4512296788833,16.5412856438581,514.66314571605,256.147890472412,1.42561667070669
"Hapalopsittaca_fuertesi",105.375,10.9017462730408,7.61277216672897,69.9326553344727,17.1834247112274,398.112106323242,269.521503448486,1.92572477459908
"Harpactes_ardens",55.3729674796748,23.9987962556079,5.57896928477093,69.3102330890128,17.7609253191366,929.951278376385,257.460074781402,2.33115189195406
"Harpactes_fasciatus",85.288028447254,25.2119242367844,8.65953028583564,61.5517017224333,18.4570114967711,1255.72697549411,193.376732831131,2.54983545178625
